Treatment,Treat,Id,Latitude,Longitude,ACa_KgHa,AK_KgHa,AMg_KgHa,AMo_KgHa,ANa_KgHa,AP_KgHa,AS_KgHa,B,BpH,BulkDens,Ca,CEC,Clay,Cu,Elevation,Fe,K,Loam,Mg,Mn,Mo,Na,OM,OrganicC,OrgC_Clay,OrgC_THa,P,PAWater,pH,S,Sand,Silt,TCa,TCa-TMg_KH,TCa_KgHa,TK,TK_KgHa,TMg,TMg_KgHa,TMo,TMo_KgHa,TNa,TNa_KgHa,TP,TP_KgHa,TS,TS_KgHa,Zn,UKText
Conventional,CON,1398,52.91557764,-2.607278638,5933.230727,387.9888824,425.3704983,0.144832113,81.85898121,67.03648222,65.58950142,1.305639356,7.018376983,1.362087672,2075.16697,14.278784,21.55698995,6.718989716,331.0860022,1164.245739,157.5926335,80.74272339,125.5701804,40.41372619,0.070887318,29.72214316,3.387224177,1.960948494,0.090965784,40.06475655,14.32154282,90.90439593,6.368904812,12.84097497,19.25727661,59.18573344,2205.731704,0.524645276,4506.599944,5068.186374,10354.97127,4204.234378,8589.803726,0.615073565,1.25667618,188.677299,385.4925345,459.0412912,937.8817258,238.9300797,488.1655742,6.72422299,SiClLo
Conventional,CON,1412,52.91557523,-2.606549936,5773.717203,374.3228481,416.0121214,0.154359966,87.70233842,85.39710278,73.57312597,1.280213936,6.898159893,1.365592305,2014.194097,13.57543462,23.5097813,5.170069753,336.3861808,992.6829146,151.6515906,83.31261572,122.4923986,37.97796093,0.075356784,31.76208189,2.870216578,1.662608214,0.07071985,34.05667475,18.19724858,91.92326545,6.177938648,14.36702608,16.68738428,59.80283442,2077.914224,0.51140925,4256.375512,4729.970606,9688.817192,4063.114274,8322.836379,0.531726217,1.089181845,170.4158682,349.0778973,513.0849982,1050.997388,260.602589,533.8153352,6.609069229,SiClLo
Conventional,CON,1413,52.91557505,-2.606497885,5773.543919,382.0324055,416.6772199,0.154263933,87.05573545,85.68484999,73.78293461,1.295162669,6.894583904,1.362339194,2018.943167,13.55451273,23.76603632,5.123995437,336.8137884,1006.045641,155.1445934,83.64984981,122.9811985,38.58865106,0.075489733,31.60319466,2.91048539,1.685845413,0.070935068,34.45039923,18.30216394,92.38130598,6.172258151,14.44240121,16.35015019,59.88381349,2087.869703,0.511040566,4266.580093,4928.822669,10072.09246,4085.526356,8348.809026,0.529246959,1.081520814,171.8382189,351.152911,514.6925873,1051.778827,261.2472615,533.8610756,6.627357449,SiClLo
Conventional,CON,1414,52.91557488,-2.606445835,5772.294208,387.3707871,417.8222264,0.154096136,86.63981391,85.67072209,73.94209204,1.305566996,6.893399029,1.360063686,2021.883299,13.54758043,23.96088261,5.108729084,337.2366783,1014.318458,157.5757254,83.90626942,123.5254682,39.26266296,0.075533785,31.50482813,2.93541567,1.700231482,0.070958633,34.68634643,18.32976235,92.71251643,6.170375964,14.49777052,16.09373058,59.94538681,2094.033104,0.509437387,4272.027573,5067.22382,10337.62066,4110.481795,8385.775529,0.528425477,1.078038453,172.7187912,352.3628336,515.225249,1051.108727,261.4608685,533.4051487,6.647721044,SiClLo
Conventional,CON,1415,52.91557471,-2.606393785,5770.209399,389.6091259,419.3270756,0.153878325,86.5102876,85.34815519,74.05714706,1.309953349,6.894806012,1.359082473,2022.612252,13.5558122,24.0660842,5.126857148,337.6537277,1016.369552,158.6006647,84.04471574,124.0598662,39.92726192,0.075481475,31.48043994,2.941596679,1.703798245,0.070796654,34.73403498,18.2739309,92.86950577,6.172610971,14.53081248,15.95528427,59.97863153,2095.561208,0.506788153,4272.060762,5125.572268,10449.11315,4134.984602,8429.677647,0.529400948,1.079249324,172.9371131,352.5536989,514.5927387,1049.060958,261.2072204,532.5032324,6.667715293,SiClLo
Conventional,CON,1416,52.91557454,-2.606341735,5768.279779,388.5045607,420.9966292,0.153621735,86.65947144,84.72053052,74.12981013,1.307813015,6.898838399,1.359516412,2021.290493,13.57940433,24.05837607,5.178811866,338.0647387,1012.650446,158.1005427,84.03457175,124.5140555,40.50337645,0.075331558,31.52466134,2.930389087,1.697330882,0.070550518,34.61323787,18.13376,92.82573901,6.179016462,14.54042716,15.96542825,59.97619568,2092.790405,0.503581861,4267.774354,5097.100975,10394.38865,4155.809741,8474.837325,0.53219663,1.08529508,172.5412453,351.8589822,512.7799752,1045.699188,260.4802693,531.1908017,6.68470857,SiClLo
Conventional,CON,1417,52.91557436,-2.606289685,5768.019897,384.4721168,422.5952344,0.153322147,87.00824619,83.80377248,74.15448338,1.299954993,6.905312353,1.361214324,2018.678282,13.61728124,23.92890074,5.262224605,338.4703617,1005.300321,156.2643941,83.86418097,124.8309568,40.92569355,0.075090868,31.61205676,2.908239354,1.684549334,0.070398108,34.39549023,17.91516079,92.58889903,6.189300409,14.52712373,16.13581903,59.93528023,2087.314425,0.500514201,4261.923441,4992.571451,10193.93966,4170.340062,8515.089941,0.536685068,1.095815102,171.7588858,350.7009833,509.8696031,1041.06271,259.3131571,529.4711756,6.696565287,SiClLo
Conventional,CON,1418,52.91557419,-2.606237634,5771.208226,378.4761893,423.9022475,0.152963342,87.42353069,82.62631873,74.11927381,1.288278334,6.913856815,1.36379829,2015.967255,13.66727199,23.68364484,5.372314516,338.8718665,997.6721486,153.5359621,83.54142182,124.9797905,41.15714079,0.074773199,31.70275825,2.885251723,1.671284275,0.070567022,34.18941955,17.62998383,92.19717699,6.202873381,14.49271481,16.45857818,59.85777699,2081.631296,0.498335991,4258.387804,4837.245398,9895.540506,4177.164267,8545.214229,0.542609003,1.110013846,170.9469305,349.7056974,506.0284317,1035.181065,257.7727775,527.32511,6.702133826,SiClLo
Conventional,CON,1419,52.91557402,-2.606185584,5778.983555,371.8809009,424.7438841,0.152537477,87.75747473,81.26241621,74.01690852,1.275450882,6.923734761,1.366713898,2014.376839,13.7250645,23.35154795,5.4995855,339.2708109,993.1971043,150.5386294,83.1043791,124.9607831,41.19428914,0.074405954,31.75596801,2.871766098,1.663502368,0.071237349,34.10297708,17.30197867,91.7196774,6.218564606,14.44182451,16.8956209,59.75283115,2078.297305,0.497641671,4260.656716,4666.611188,9566.88355,4176.292756,8561.696027,0.549457452,1.126426704,170.4705994,349.4768061,501.5877918,1028.290509,255.9920002,524.8017366,6.701422674,SiClLo
Conventional,CON,1420,52.91557385,-2.606133534,5791.365769,366.1679271,425.0208904,0.152054307,87.88469516,79.83404649,73.84922073,1.264337639,6.933898482,1.369338932,2014.823049,13.78452897,22.98145932,5.63053851,339.66876,994.4526322,147.9418481,82.61733889,124.802572,41.06485357,0.074028084,31.74103936,2.875549654,1.665685676,0.072479543,34.21332366,16.96527245,91.24398785,6.234709788,14.3814837,17.38266111,59.63587956,2079.232697,0.498731939,4270.761419,4518.779841,9281.611739,4169.038583,8563.240259,0.55650403,1.143063952,170.6042399,350.4225414,497.0186816,1020.880546,254.1597039,522.0461661,6.695503282,SiClLo
Conventional,CON,1421,52.91557367,-2.606081484,5807.659286,362.5454399,424.6849148,0.151535328,87.72288101,78.47236244,73.62344921,1.257245596,6.943317043,1.371151009,2017.821354,13.83963378,22.62274516,5.751890624,340.0670497,1002.889134,146.2846825,82.14526757,124.5391112,40.80265514,0.073677918,31.64072657,2.9009732,1.680356385,0.074277298,34.56033528,16.65386699,90.84818717,6.249671276,14.31856861,17.85473243,59.52252241,2085.518046,0.501693247,4289.340259,4424.439579,9099.862187,4156.958579,8549.726923,0.563033985,1.158006924,171.5022351,352.7331939,492.7845583,1013.523066,252.4617434,519.2447612,6.685646019,SiClLo
Conventional,CON,1422,52.9155735,-2.606029434,5826.271813,361.6514243,423.770604,0.151016528,87.26257798,77.30278287,73.35560204,1.255384974,6.951103776,1.371847008,2023.261106,13.88519131,22.31851009,5.852217678,340.4666074,1018.195269,145.8499194,81.74489128,124.2079408,40.44675671,0.073388421,31.45873155,2.94709851,1.706973088,0.076482394,35.12558885,16.3973286,90.58618681,6.262040587,14.25923865,18.25510872,59.42638119,2096.921401,0.506285809,4314.983025,4399.689084,9053.550459,4141.774004,8522.820413,0.568432581,1.169703804,173.1314454,356.2647831,489.284025,1006.834239,251.0579659,516.6196791,6.673255433,SiClLo
Conventional,CON,1423,52.91557333,-2.605977384,5845.04008,363.3872216,422.4216147,0.1505399,86.57250276,76.41326831,73.06822374,1.258575219,6.956723963,1.371421939,2030.407795,13.91807311,22.09623747,5.924630164,340.8679399,1038.304315,146.5953696,81.45237836,123.8509249,40.04342444,0.073179472,31.21962836,3.007697472,1.741941842,0.078834319,35.83405888,16.21367018,90.47547077,6.270968314,14.20777888,18.54762164,59.35614088,2111.903012,0.511926302,4344.465186,4442.126584,9138.044782,4125.404386,8486.505126,0.572329096,1.177357017,175.2718855,360.5575636,486.757465,1001.3248,250.0447694,514.3753239,6.659897853,SiClLo
Conventional,CON,1424,52.91557316,-2.605925333,5862.019652,366.9008249,420.8376889,0.150147502,85.77971729,75.83624014,72.7879022,1.265207587,6.960099587,1.370197017,2038.126444,13.93782274,21.95652355,5.968122913,341.2711857,1060.022713,148.1451249,81.26851348,123.496834,39.62693632,0.073053972,30.96138941,3.073146249,1.779709191,0.081056055,36.57828336,16.10561923,90.48795223,6.27633053,14.16592433,18.73148652,59.31198993,2128.083621,0.517886629,4373.840742,4530.352122,9311.212443,4109.168881,8445.556413,0.574669439,1.181115527,177.5836277,364.9868354,485.23995,997.3114978,249.4362183,512.6651433,6.646649708,SiClLo
Conventional,CON,1425,52.91557298,-2.605873283,5875.901035,370.9652615,419.2372232,0.14986857,85.0267112,75.54668747,72.53692929,1.27294497,6.961565259,1.368672476,2045.22838,13.94639789,21.87945422,5.987007154,341.6761798,1080.005833,149.9530844,81.16708949,123.1642076,39.22181202,0.072999481,30.72378351,3.133365733,1.814458966,0.082929809,37.25100066,16.06199715,90.56718669,6.278658766,14.13280496,18.83291051,59.28763528,2142.971415,0.52345251,4399.538986,4633.276876,9512.157799,4093.917547,8404.848396,0.5756856,1.181887553,179.710664,368.9475591,484.5810557,994.8491297,249.1719897,511.552266,6.634204647,SiClLo
Conventional,CON,1426,52.91557281,-2.605821233,5886.005584,374.5344796,417.8475625,0.149709972,84.42405558,75.48296015,72.32632306,1.279774212,6.961660997,1.367290751,2050.81585,13.94695802,21.8421788,5.988240678,342.0825115,1095.727613,151.5488423,81.11803468,122.8800026,38.86220843,0.072995921,30.53684634,3.180743594,1.841798457,0.084323019,37.77410992,16.06466594,90.66026546,6.278810847,14.10601181,18.88196532,59.27585588,2154.684432,0.52799422,4419.120142,4724.121279,9688.870997,4080.886397,8369.637339,0.575751976,1.180830527,181.3841163,372.0072368,484.5380166,993.7565228,249.1547303,511.0004373,6.62357125,SiClLo
Conventional,CON,1440,52.91557039,-2.60509253,5889.462632,403.1468991,413.6706894,0.150523243,81.85211919,79.61788476,70.82032416,1.335644833,6.93311505,1.355017662,2070.606562,13.77994538,22.70775359,5.620444489,347.0294483,1151.413861,164.6038776,82.25713949,122.7535354,38.06045147,0.074057211,29.87471843,3.348555087,1.938634417,0.085373236,39.40325813,17.0981582,92.30280475,6.233465297,13.9373975,17.74286051,59.5493859,2196.171718,0.538926244,4463.777198,5467.327291,11112.48756,4075.087719,8282.723749,0.555960871,1.1300052,187.3114527,380.7154899,497.3708743,1010.919479,254.3009396,516.8733967,6.618839539,SiClLo
Conventional,CON,1441,52.91557022,-2.60504048,5879.709478,402.6805964,414.8330418,0.150825689,82.18351373,80.24110318,70.87025332,1.334785815,6.929238069,1.355102824,2067.047653,13.75726248,22.84141681,5.570492089,347.1674393,1141.399957,164.4031547,82.43304158,123.0907181,38.39241041,0.07420135,29.99378706,3.31837801,1.921220674,0.084111274,39.05177341,17.23091311,92.38817561,6.227306672,13.94634701,17.56695842,59.59162477,2188.711174,0.53506552,4448.893038,5455.900401,11089.95906,4090.547966,8314.669649,0.553272934,1.124612573,186.2455562,378.5728186,499.1137745,1014.525728,254.9998742,518.3265744,6.631455074,SiClLo
Conventional,CON,1442,52.91557005,-2.60498843,5870.413463,400.7138514,415.9104618,0.151113481,82.63008557,80.72636072,70.90919036,1.330970825,6.9265111,1.355835976,2062.663618,13.74130791,22.91926188,5.535356839,347.2170592,1129.06435,163.5117233,82.53548645,123.3436813,38.63291054,0.074302734,30.14046151,3.281204442,1.899769591,0.08288965,38.63663937,17.32574318,92.37909977,6.222974851,13.94646385,17.46451355,59.61622457,2179.520918,0.531312288,4432.609307,5405.152378,10992.75007,4102.146639,8342.756988,0.551382307,1.121375952,184.9325338,376.1072736,500.3396862,1017.56782,255.4914871,519.6068247,6.640919571,SiClLo
Conventional,CON,1443,52.91556987,-2.60493638,5862.709226,397.7839234,416.698019,0.151367599,83.1112324,81.0719939,70.92864137,1.325259706,6.924863746,1.356997469,2058.193436,13.7316698,22.94129103,5.514131744,347.1637961,1116.486346,162.1772319,82.56447702,123.4714684,38.73749191,0.07436398,30.29001814,3.243300403,1.877896989,0.08185664,38.22452191,17.38503096,92.29437823,6.220358011,13.93834904,17.43552298,59.62318599,2170.150072,0.528273366,4417.332231,5329.181539,10847.52879,4108.005835,8361.830279,0.550240185,1.120011807,183.5937102,373.7042999,501.0802557,1019.946958,255.7884689,520.6564573,6.645700665,SiClLo
Conventional,CON,1444,52.9155697,-2.60488433,5857.650551,394.5359043,417.0443925,0.151575261,83.54033899,81.2957926,70.9240749,1.318919917,6.924076704,1.358324662,2054.408224,13.72706509,22.91259264,5.50399122,346.9858223,1105.835679,160.6958421,82.52670967,123.4533601,38.68390471,0.074393241,30.41665809,3.211204431,1.859375944,0.081150831,37.88454302,17.41598874,92.16032296,6.219107787,13.92383365,17.47329033,59.61411703,2162.215128,0.526448189,4405.485201,5244.847964,10686.30951,4107.175548,8368.31676,0.549694524,1.119995442,182.4600356,371.7599494,501.4340709,1021.665398,255.9303553,521.4547702,6.645023152,SiClLo
Conventional,CON,1445,52.91556953,-2.60483228,5856.015442,391.495983,416.8838352,0.151731763,83.84985311,81.42330771,70.89497225,1.312978045,6.923897946,1.359605672,2051.899647,13.72601923,22.83877402,5.501688032,346.6588049,1098.777156,159.3074319,82.42956364,123.28956,38.47272464,0.074399887,30.50058626,3.189933448,1.84710148,0.080875684,37.66994474,17.42687135,91.99936399,6.218823827,13.90500666,17.57043636,59.59078962,2156.956398,0.526129901,4398.91523,5165.807592,10535.19195,4099.66511,8360.891906,0.549570589,1.120798935,181.7087148,370.5782989,501.514432,1022.7928,255.9625815,522.0122666,6.638894647,SiClLo
Conventional,CON,1487,52.91554411,-2.606654321,5771.595467,357.067369,416.5928946,0.154444532,89.21665705,84.50713671,72.99028355,1.247043347,6.907704093,1.372804651,2002.875772,13.6312745,22.97640124,5.293040638,335.4967056,960.8359009,143.9007693,82.61068241,122.0189634,37.28681152,0.075001947,32.14075342,2.774245041,1.607227644,0.069951235,33.09614379,17.9129988,90.93341753,6.193099714,14.17832872,17.3893176,59.63428116,2054.18761,0.5082853,4229.997458,4288.726528,8831.375589,4041.406685,8322.092843,0.538343278,1.108560233,167.0260194,343.9411445,508.7943941,1047.712966,258.8819787,533.0915768,6.591355873,SiClLo
Conventional,CON,1488,52.91554394,-2.606602271,5772.838444,366.5606165,416.2134635,0.154564188,88.38222384,85.34733291,73.3150891,1.265246582,6.900297041,1.36884231,2009.106018,13.58793835,23.26824886,5.197605539,335.9270921,978.3662976,148.1542368,82.9947567,122.2607115,37.61850638,0.075277328,31.9323112,2.8270732,1.637712241,0.070383992,33.6265471,18.14346308,91.4759763,6.181333532,14.28264621,17.0052433,59.72650784,2067.24808,0.510117854,4244.604955,4530.87085,9303.071582,4052.491133,8320.831987,0.533207917,1.094816336,168.8919838,346.7797399,512.1242411,1051.525994,260.2173079,534.2946914,6.600400764,SiClLo
Conventional,CON,1489,52.91554376,-2.606550221,5775.837726,376.1241206,416.3008905,0.154505301,87.48934153,85.82943378,73.54102758,1.28368179,6.895178958,1.364870754,2015.999066,13.55799419,23.53747026,5.131662327,336.3571604,997.7616588,152.4619084,83.34905467,122.6422266,38.10539378,0.07546761,31.70169394,2.885521463,1.671439929,0.071011876,34.21949213,18.29904274,92.00561906,6.173203401,14.36835,16.65094533,59.81158441,2081.697983,0.511475707,4261.873041,4776.100931,9778.140716,4069.984076,8332.503349,0.529659514,1.084375171,170.9564581,350.0002048,514.4250802,1053.18562,261.1399863,534.6334947,6.614674975,SiClLo
Conventional,CON,1490,52.91554359,-2.606498171,5778.465419,384.4982243,416.9027798,0.154327852,86.70526689,85.99573865,73.69497609,1.299917935,6.892314636,1.361382196,2022.084608,13.54123601,23.77391181,5.094757382,336.7843344,1014.884892,156.2557349,83.66021404,123.1342697,38.71558141,0.075574101,31.49809304,2.937122628,1.701216485,0.071558122,34.74008752,18.38148171,92.47158192,6.168653394,14.4353244,16.33978596,59.88630223,2094.455108,0.51177328,4277.030841,4992.078495,10194.19018,4092.54486,8357.276562,0.52767366,1.077548289,172.7790834,352.8275519,515.7127388,1053.123211,261.6563608,534.3214665,6.633084536,SiClLo
Conventional,CON,1491,52.91554342,-2.60644612,5779.464852,390.6835744,417.9716925,0.154083923,86.15195882,85.88588413,73.80004453,1.311975211,6.891645244,1.358782956,2026.303094,13.53731962,23.96307933,5.086132683,337.2065997,1026.754684,159.0731041,83.90916032,123.6861279,39.39307833,0.075598987,31.35695728,2.972892457,1.721857537,0.071854602,35.09446013,18.39311777,92.82783769,6.167590056,14.48355809,16.09083968,59.94608099,2103.298323,0.510776066,4286.888871,5152.467619,10501.62778,4117.848239,8392.893007,0.527209565,1.074545058,174.0425237,354.7290224,516.013665,1051.72586,261.7770377,533.5472657,6.65373205,SiClLo
Conventional,CON,1492,52.91554325,-2.60639407,5778.793696,393.9639336,419.4151005,0.1538025,85.8928568,85.50855681,73.86679798,1.318399482,6.893265275,1.357382667,2028.157896,13.54679788,24.08161093,5.107005752,337.6227649,1031.973646,160.5742344,84.06514905,124.2412975,40.07491166,0.075538757,31.2949021,2.98861989,1.730933084,0.071877795,35.24307849,18.33120142,93.03100872,6.170163494,14.51161362,15.93485095,59.98353813,2107.186546,0.508576446,4290.38774,5237.924997,10664.8029,4143.303453,8436.072434,0.528332745,1.075724565,174.5980386,355.4945268,515.2853782,1049.159161,261.4849814,532.402772,6.67450346,SiClLo
Conventional,CON,1493,52.91554307,-2.60634202,5777.236815,394.0683383,421.0577041,0.153501742,85.92904331,84.87905902,73.9007658,1.318616931,6.89713418,1.357312894,2027.715714,13.56943353,24.10842604,5.156854104,338.0325651,1030.729452,160.6250448,84.100438,124.7342896,40.68748139,0.075394918,31.30969598,2.98487049,1.728769486,0.071708103,35.19721671,18.19718596,93.05504947,6.176309292,14.51903313,15.899562,59.99201196,2106.259599,0.505594393,4288.279968,5240.817567,10670.14389,4165.907749,8481.660456,0.531015083,1.081130429,174.4656046,355.206622,513.5461084,1045.564132,260.7875026,530.9553598,6.692948527,SiClLo
Conventional,CON,1494,52.9155429,-2.60628997,5776.225074,391.3449018,422.6777883,0.153181037,86.18947164,84.01626482,73.89841175,1.313295091,6.90306392,1.358449271,2025.66467,13.60412642,24.03347008,5.233254993,338.4366172,1024.958316,159.3815145,84.00179523,125.1094791,41.16732041,0.075174461,31.3783167,2.967479069,1.718733731,0.071514173,35.02218877,17.9971442,92.90423243,6.185728749,14.50642549,15.99820477,59.96832515,2101.959995,0.502487305,4283.109036,5170.025018,10534.82508,4183.11065,8523.815422,0.535126213,1.090412722,173.8513153,354.2522888,510.8803881,1041.007637,259.7185003,529.2216112,6.706986064,SiClLo
